Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,20.5,1.0,0.0,10.75,0.0,18.7705067339
1980,1,3,20.0,-0.5,0.0,9.75,0.0,16.7146799227
1980,1,11,15.5,9.5,3.0,12.5,0.3,78.0840803218
1980,1,12,20.0,7.5,0.0,13.75,0.0,35.995500104
1980,1,13,22.0,7.0,0.0,14.5,0.0,29.3953151411
1980,1,14,22.5,8.0,0.0,15.25,0.0,30.3477380349
1980,1,15,20.0,6.5,0.0,13.25,0.0,26.5580946158
1980,1,16,19.0,4.0,0.0,11.5,0.0,20.8426618028
1980,1,17,20.0,3.0,0.0,11.5,0.0,20.8426618028
1980,1,18,19.0,8.0,3.0,13.5,0.3,36.5830945045
1980,1,19,16.0,6.0,5.0,11.0,0.5,40.00358972
1980,1,20,14.0,1.0,2.0,7.5,0.2,31.101145921
1980,1,21,12.0,4.0,7.0,8.0,0.7,63.8963536625
1980,1,22,13.0,2.5,0.0,7.75,0.0,49.6928155705
1980,1,23,16.0,1.5,0.0,8.75,0.0,35.7384599349
1980,1,24,19.0,-1.0,0.0,9.0,0.0,21.0870512522
1980,1,25,19.0,-0.5,0.0,9.25,0.0,24.1938115539
1980,1,26,20.0,2.0,0.0,11.0,0.0,24.6175936738
1980,1,27,20.0,5.0,0.0,12.5,0.0,30.6758886978
1980,1,28,17.5,7.0,0.0,12.25,0.0,45.3542947406
1980,1,29,17.5,7.5,2.0,12.5,0.2,47.4081916239
1980,1,30,19.5,10.0,0.0,14.75,0.0,50.6212372477
1980,4,10,30.5,8.5,0.0,19.5,0.0,35.7048091731
1980,4,11,28.0,9.0,0.0,18.5,0.0,41.8044339963
1980,4,12,22.5,6.5,0.0,14.5,0.0,48.9921919018
1980,4,13,21.0,7.5,0.0,14.25,0.0,57.2559044825
1980,4,14,25.5,4.0,0.0,14.75,0.0,36.1580266055
1980,4,15,29.5,6.0,0.0,17.75,0.0,31.8690565693
1980,4,16,31.5,9.5,0.0,20.5,0.0,35.2369051116
1980,4,17,33.5,9.5,0.0,21.5,0.0,31.5553503197
1980,4,18,34.5,14.5,0.0,24.5,0.0,38.1340610274
1980,4,19,35.5,15.5,0.0,25.5,0.0,35.916211524
1980,4,20,34.5,17.5,11.0,26.0,1.1,50.4888895234
1980,4,21,32.5,16.5,0.0,24.5,0.0,46.0238667573
1980,4,22,28.5,12.0,0.0,20.25,0.0,44.3061653174
1980,4,23,20.5,4.5,0.0,12.5,0.0,47.4081916239
1980,4,24,19.0,3.5,0.0,11.25,0.0,48.4305131704
1980,4,25,25.5,6.0,0.0,15.75,0.0,38.4370149821
1980,4,26,29.5,10.5,0.0,20.0,0.0,38.0747713936
1980,4,27,33.0,14.5,0.0,23.75,0.0,39.8974422881
1980,4,28,32.0,10.5,0.0,21.25,0.0,33.6456661901
1980,4,29,27.0,12.5,0.0,19.75,0.0,49.2161850617
1980,4,30,21.5,9.0,2.0,15.25,0.2,58.3610346826
1980,5,1,24.0,10.5,0.0,17.25,0.0,53.445891198
1980,5,2,28.0,10.5,0.0,19.25,0.0,41.7044986484
1980,5,3,29.5,9.5,0.0,19.5,0.0,35.7048091731
1980,5,4,32.0,13.5,0.0,22.75,0.0,38.0059235196
1980,5,5,32.0,13.5,0.0,22.75,0.0,38.0059235196
1980,5,6,32.5,13.0,0.0,22.75,0.0,36.5441572304
1980,5,7,31.0,16.0,0.0,23.5,0.0,47.4888928345
1980,5,8,31.0,13.5,0.0,22.25,0.0,40.6887206589
1980,5,9,31.0,11.5,0.0,21.25,0.0,32.0434916096
1980,5,10,29.5,12.0,0.0,20.75,0.0,36.3496484394
1980,5,11,26.0,12.5,0.0,19.25,0.0,47.1442158635
1980,5,12,25.5,7.0,0.0,16.25,0.0,32.8516919658
1980,5,13,29.5,8.0,0.0,18.75,0.0,28.0606528568
1980,5,14,28.5,12.0,0.0,20.25,0.0,30.6734990659
1980,5,15,26.0,10.5,0.0,18.25,0.0,25.0927255307
1980,5,16,28.5,11.5,0.0,20.0,0.0,20.7680571238
1980,5,17,31.0,12.0,0.0,21.5,0.0,20.5109777078
1980,5,18,33.5,12.5,0.0,23.0,0.0,18.7163817193
1980,5,19,35.5,15.0,0.0,25.25,0.0,20.1141544225
1980,5,20,37.0,15.5,0.0,26.25,0.0,18.9500228
1980,5,21,36.5,15.0,0.0,25.75,0.0,19.5224397615
1980,5,22,34.0,14.0,0.0,24.0,0.0,20.3274686619
1980,5,23,31.5,12.0,0.0,21.75,0.0,20.19904539
1980,5,24,28.0,13.0,0.0,20.5,0.0,23.4912700744
1980,5,25,26.5,4.5,0.0,15.5,0.0,18.3791670481
1980,5,26,30.0,8.0,0.0,19.0,0.0,18.4172587297
1980,5,27,31.0,10.0,0.0,20.5,0.0,18.457426487
1980,5,28,31.0,9.5,0.0,20.25,0.0,18.7449160958
1980,5,29,31.5,10.0,0.0,20.75,0.0,18.1748242197
1980,5,30,33.5,10.5,0.0,22.0,0.0,18.3621910573
1980,5,31,33.5,9.5,0.0,21.5,0.0,17.3554426758
1980,6,1,31.5,13.5,0.0,22.5,0.0,20.7786125321
1980,6,2,33.5,10.5,0.0,22.0,0.0,18.3621910573
1980,6,3,35.0,12.0,0.0,23.5,0.0,18.1575178485
1980,6,4,36.0,12.5,0.0,24.25,0.0,17.3536727499
1980,6,5,37.0,14.0,0.0,25.5,0.0,18.5773507883
1980,6,6,36.5,14.5,0.0,25.5,0.0,18.5773507883
1980,6,7,37.5,13.5,0.0,25.5,0.0,17.3388607357
1980,6,8,39.5,16.0,0.0,27.75,0.0,18.425677019
1980,6,9,41.0,17.5,0.0,29.25,0.0,18.8623238702
1980,6,10,40.5,17.5,0.0,29.0,0.0,19.1392264562
